id;prediction
0;0.5175888072699308
1;50.633710622787476
2;47.825244069099426
3;51.007282733917236
4;54.00001406669617
5;52.98767685890198
6;53.069621324539185
7;47.67079055309296
8;46.971383690834045
9;50.452375411987305
10;49.17162358760834
11;49.4265615940094
12;50.18014907836914
13;50.381362438201904
14;56.144529581069946
15;49.421048164367676
16;51.64974331855774
17;48.58335554599762
18;50.58533549308777
19;44.45848762989044
20;45.192691683769226
21;55.546486377716064
22;50.73075890541077
23;50.09792447090149
24;49.50243830680847
25;50.306761264801025
26;50.81250071525574
27;56.832677125930786
28;52.791547775268555
29;51.97335481643677
30;51.152873039245605
31;51.72535181045532
32;50.97326040267944
33;49.66545104980469
34;51.4413058757782
35;48.751670122146606
36;54.2860209941864
37;47.95641601085663
38;47.31430113315582
39;50.067514181137085
40;55.837368965148926
41;50.365543365478516
42;49.01997447013855
43;50.60964226722717
44;47.58248329162598
45;52.50975489616394
46;51.84437036514282
47;48.74999225139618
48;47.11989462375641
49;44.39397752285004
50;51.71487331390381
51;77.39539742469788
52;51.66587829589844
53;47.126927971839905
54;72.62082695960999
55;53.91271114349365
56;76.16095542907715
57;58.46615433692932
58;85.0711464881897
59;70.74668407440186
60;97.707599401474
61;77.97467708587646
62;68.75163912773132
63;57.82093405723572
64;88.72884511947632
65;70.09202837944031
66;86.92821860313416
67;70.3622579574585
68;67.03048944473267
69;75.03836750984192
70;81.1461329460144
71;66.93939566612244
72;94.95362639427185
73;71.17897272109985
74;80.14388084411621
75;60.91064810752869
76;54.181891679763794
77;58.29954743385315
78;78.97830605506897
79;97.40310907363892
80;96.42367362976074
81;89.11597728729248
82;72.32232093811035
83;78.21409702301025
84;59.75433588027954
85;89.02034759521484
86;77.98794507980347
87;64.30973410606384
88;76.89692378044128
89;66.16591811180115
90;87.08676099777222
91;76.78176164627075
92;68.44390630722046
93;89.94073867797852
94;95.60492038726807
95;78.80352735519409
96;53.00949215888977
97;41.39869809150696
98;62.64062523841858
99;93.48204135894775
100;67.15308427810669
101;64.09833431243896
102;48.17577004432678
103;70.01986503601074
104;67.97721982002258
105;70.71224451065063
106;55.12073040008545
107;90.6196653842926
108;93.16648840904236
109;91.17994904518127
110;83.21452140808105
111;82.25405812263489
112;74.92582201957703
113;88.98295164108276
114;95.57836055755615
115;98.2575535774231
116;73.29109311103821
117;77.4697482585907
118;92.89740920066833
119;69.76895928382874
120;92.42377281188965
121;86.7169976234436
122;76.12459659576416
123;66.13402962684631
124;63.15261721611023
125;59.83847975730896
126;95.54877281188965
127;70.59422135353088
128;73.32326173782349
129;64.30342197418213
130;83.59145522117615
131;56.91589117050171
132;72.70709276199341
133;86.31929159164429
134;72.32518792152405
135;65.02357125282288
136;59.040576219558716
137;64.2979621887207
138;70.3234314918518
139;57.84680247306824
140;64.35462832450867
141;76.76540017127991
142;75.36334991455078
143;82.97820091247559
144;83.1987977027893
145;95.21785378456116
146;87.43247389793396
147;72.75239825248718
148;60.49880385398865
149;62.35625147819519
150;74.04982447624207
151;77.9283344745636
152;54.56300973892212
153;95.14389634132385
154;74.14888739585876
155;81.2909483909607
156;62.330156564712524
157;67.88531541824341
158;58.706825971603394
159;96.26721739768982
160;78.65675687789917
161;67.5128161907196
162;65.7433807849884
163;64.28402066230774
164;79.89779710769653
165;91.68972969055176
166;72.85578846931458
167;91.02782011032104
168;71.37028574943542
169;81.44279718399048
170;43.112027645111084
171;81.79616332054138
172;81.18253350257874
173;75.99106431007385
174;77.62887477874756
175;62.99651265144348
176;96.9633400440216
177;60.625213384628296
178;94.06927824020386
179;92.02378988265991
180;76.98628306388855
181;83.67568850517273
182;98.09227585792542
183;70.83629369735718
184;95.18353939056396
185;63.74390721321106
186;82.37758278846741
187;61.813557147979736
188;88.1406843662262
189;56.04071021080017
190;95.95779180526733
191;82.52689242362976
192;80.48732280731201
193;73.92688393592834
194;97.51737117767334
195;94.29840445518494
196;65.42975902557373
197;71.46130204200745
198;72.42468595504761
199;69.51010823249817
200;68.47556233406067
201;71.38285636901855
202;70.10685205459595
203;95.65836191177368
204;81.04597926139832
205;87.59316205978394
206;89.2208993434906
207;65.01880288124084
208;62.39307522773743
209;67.69716143608093
210;69.91695165634155
211;69.45592164993286
212;76.1625349521637
213;92.29257702827454
214;54.53681945800781
215;50.66928267478943
216;93.52933764457703
217;73.5677719116211
218;70.74370980262756
219;84.1229259967804
220;75.70144534111023
221;49.219873547554016
222;59.87733006477356
223;57.525140047073364
