id;prediction
0;0.5279167089611292
1;48.54448735713959
2;49.03000891208649
3;50.43623447418213
4;52.478545904159546
5;52.012330293655396
6;50.26116967201233
7;49.87843334674835
8;47.48498499393463
9;50.906431674957275
10;47.73636758327484
11;51.36813521385193
12;46.662041544914246
13;48.96527826786041
14;57.40705132484436
15;51.94947123527527
16;50.7571816444397
17;48.06753695011139
18;50.509458780288696
19;46.070435643196106
20;48.01541566848755
21;53.14231514930725
22;48.72711002826691
23;51.035481691360474
24;49.040207266807556
25;49.959298968315125
26;51.00553631782532
27;53.753769397735596
28;52.526313066482544
29;52.62517333030701
30;49.05921816825867
31;51.82126760482788
32;50.12891888618469
33;49.664074182510376
34;49.42731261253357
35;49.21097457408905
36;48.88777434825897
37;50.493329763412476
38;46.340781450271606
39;50.9360134601593
40;54.7488272190094
41;50.558894872665405
42;45.56223452091217
43;48.6808717250824
44;44.41500008106232
45;53.32670211791992
46;48.32041263580322
47;48.023149371147156
48;48.43967258930206
49;44.21931207180023
50;50.024259090423584
51;68.01608204841614
52;50.377070903778076
53;49.74687099456787
54;63.41118812561035
55;56.09977841377258
56;78.97518277168274
57;61.65821552276611
58;83.76836776733398
59;61.46659255027771
60;96.26878499984741
61;73.63460063934326
62;77.2264301776886
63;69.43150758743286
64;81.9209098815918
65;69.54781413078308
66;78.93095016479492
67;73.49377870559692
68;76.17968320846558
69;78.18097472190857
70;72.66675233840942
71;69.63575482368469
72;93.7976062297821
73;70.03044486045837
74;73.57696890830994
75;65.82193374633789
76;65.37337303161621
77;79.71525192260742
78;68.27176809310913
79;93.26850175857544
80;96.50735259056091
81;81.52323365211487
82;80.64482808113098
83;73.7017273902893
84;62.04100251197815
85;88.27667832374573
86;76.92826390266418
87;70.62063813209534
88;67.91872978210449
89;70.9166169166565
90;82.72926211357117
91;70.09158134460449
92;72.47511744499207
93;82.98972249031067
94;92.00006127357483
95;76.67222619056702
96;58.475714921951294
97;43.99766027927399
98;68.92548203468323
99;93.41129660606384
100;65.52091240882874
101;67.34587550163269
102;60.828083753585815
103;69.5050835609436
104;59.47079658508301
105;78.31896543502808
106;55.461710691452026
107;90.89064002037048
108;88.57177495956421
109;92.66335964202881
110;84.03841853141785
111;78.80103588104248
112;77.02091336250305
113;86.27923130989075
114;90.5814528465271
115;94.50738430023193
116;74.68594908714294
117;80.34948706626892
118;89.49264883995056
119;74.18622970581055
120;89.23765420913696
121;85.02252697944641
122;78.62347364425659
123;65.38455486297607
124;66.58947467803955
125;63.00976276397705
126;95.3684389591217
127;73.56900572776794
128;74.3216872215271
129;72.30459451675415
130;77.62404084205627
131;68.11303496360779
132;65.93925952911377
133;85.8957290649414
134;72.42962718009949
135;65.45140147209167
136;61.742621660232544
137;70.70409655570984
138;70.57707905769348
139;52.869999408721924
140;65.24249315261841
141;77.12934613227844
142;68.36669445037842
143;73.14368486404419
144;74.80940222740173
145;95.9111213684082
146;83.64388942718506
147;62.688249349594116
148;72.34286665916443
149;70.46252489089966
150;73.36519360542297
151;80.89216947555542
152;63.72525691986084
153;93.74942779541016
154;70.0793445110321
155;85.57320833206177
156;78.09914946556091
157;71.83452844619751
158;72.88300395011902
159;93.45369935035706
160;83.21149349212646
161;76.82031393051147
162;74.50200319290161
163;55.757904052734375
164;76.70260071754456
165;87.74845004081726
166;67.08173155784607
167;86.74651980400085
168;81.11926317214966
169;77.64841318130493
170;33.78428518772125
171;82.75472521781921
172;76.95490717887878
173;74.51097369194031
174;80.9782862663269
175;75.41700601577759
176;92.91122555732727
177;69.81620192527771
178;91.99786186218262
179;88.12325596809387
180;76.97675228118896
181;80.230051279068
182;95.00729441642761
183;63.909924030303955
184;89.26739692687988
185;62.9805326461792
186;86.2247109413147
187;69.83891725540161
188;88.82170915603638
189;67.47353672981262
190;90.58437943458557
191;77.54287123680115
192;83.78583788871765
193;80.81976771354675
194;91.41615629196167
195;91.74068570137024
196;49.47483241558075
197;80.91962337493896
198;78.69252562522888
199;61.62773370742798
200;67.59342551231384
201;71.79216146469116
202;68.91465783119202
203;92.67745614051819
204;90.2941882610321
205;82.8126072883606
206;85.16290783882141
207;65.55411219596863
208;70.07312774658203
209;65.47196507453918
210;79.49948310852051
211;68.62983703613281
212;83.50110650062561
213;92.60116219520569
214;63.413411378860474
215;64.7822380065918
216;86.76076531410217
217;77.65262722969055
218;75.92555284500122
219;84.09388661384583
220;81.17221593856812
221;60.413551330566406
222;64.33349847793579
223;74.03602004051208
