id;prediction
0;0.5704154260456562
1;49.39803183078766
2;49.75693225860596
3;50.84344744682312
4;51.044511795043945
5;52.6471734046936
6;51.07186436653137
7;47.353434562683105
8;49.60263967514038
9;51.34929418563843
10;48.599669337272644
11;51.67917609214783
12;50.24915337562561
13;49.8494416475296
14;55.766767263412476
15;50.165700912475586
16;49.84542429447174
17;48.36098849773407
18;50.76059103012085
19;46.590569615364075
20;46.377333998680115
21;54.6994686126709
22;50.41059851646423
23;49.838221073150635
24;50.59989094734192
25;51.22194290161133
26;49.979206919670105
27;53.391867876052856
28;51.34950876235962
29;52.83328294754028
30;49.608564376831055
31;49.06173646450043
32;50.81275701522827
33;48.39223325252533
34;50.03955960273743
35;48.33468198776245
36;50.67944526672363
37;45.3079879283905
38;47.153258323669434
39;51.31304860115051
40;52.83276438713074
41;49.61179196834564
42;46.93246781826019
43;47.518229484558105
44;47.33218252658844
45;54.03369069099426
46;50.91741681098938
47;49.16151463985443
48;51.36774182319641
49;46.834227442741394
50;54.42904829978943
51;60.73870062828064
52;50.88207721710205
53;47.30595052242279
54;66.5872573852539
55;52.860939502716064
56;76.17075443267822
57;48.621538281440735
58;82.24648833274841
59;62.68908381462097
60;95.92258930206299
61;76.97030305862427
62;77.52232551574707
63;64.03291821479797
64;74.10724759101868
65;62.13788986206055
66;76.96717977523804
67;63.170456886291504
68;69.26538944244385
69;71.77648544311523
70;66.97306036949158
71;64.49280977249146
72;91.59318804740906
73;61.87962889671326
74;66.19002223014832
75;46.517738699913025
76;47.02664911746979
77;55.168455839157104
78;59.91462469100952
79;94.9823796749115
80;93.54602694511414
81;78.55453491210938
82;72.68056869506836
83;73.76461029052734
84;58.776938915252686
85;82.29681849479675
86;69.6643054485321
87;59.124088287353516
88;70.21833062171936
89;64.46255445480347
90;83.74606370925903
91;77.69556641578674
92;62.318843603134155
93;77.2284209728241
94;92.82734990119934
95;75.89794397354126
96;47.37652540206909
97;38.82336616516113
98;62.28068470954895
99;90.38224220275879
100;64.16316032409668
101;62.09729313850403
102;44.9773371219635
103;61.31197214126587
104;65.79818725585938
105;67.66158938407898
106;53.94431948661804
107;85.98947525024414
108;83.04033279418945
109;85.59129238128662
110;78.19100618362427
111;74.77831840515137
112;67.581045627594
113;86.57320141792297
114;92.36397743225098
115;96.2137758731842
116;71.58752679824829
117;75.02405643463135
118;88.37797045707703
119;63.12862038612366
120;87.23158836364746
121;82.86058306694031
122;65.16947150230408
123;67.4470603466034
124;58.843910694122314
125;55.79330325126648
126;93.15639138221741
127;58.68785381317139
128;69.61629986763
129;63.141030073165894
130;80.72759509086609
131;51.16437077522278
132;69.75637078285217
133;80.10944724082947
134;70.90253829956055
135;68.6579942703247
136;51.08217000961304
137;62.55449652671814
138;64.05436396598816
139;58.63485336303711
140;55.74249029159546
141;75.26968717575073
142;66.63355827331543
143;69.4514513015747
144;70.22569179534912
145;93.86211037635803
146;83.1296980381012
147;58.62361788749695
148;59.41808223724365
149;62.79095411300659
150;63.4041428565979
151;76.82095170021057
152;49.51476454734802
153;91.40575528144836
154;61.005473136901855
155;74.31709170341492
156;65.7048225402832
157;58.281612396240234
158;55.99750876426697
159;93.46360564231873
160;72.7082371711731
161;62.18404173851013
162;60.73290705680847
163;61.94567680358887
164;73.63929152488708
165;82.85182118415833
166;79.87363338470459
167;84.8324179649353
168;68.58233213424683
169;73.81755709648132
170;32.56605863571167
171;79.09612655639648
172;80.44090867042542
173;74.62753057479858
174;75.66640973091125
175;64.23220634460449
176;93.13744306564331
177;51.81983709335327
178;90.78146815299988
179;87.21998333930969
180;66.25587940216064
181;69.84577178955078
182;96.12667560577393
183;58.586692810058594
184;88.65242600440979
185;56.269264221191406
186;78.60931754112244
187;54.07217741012573
188;79.6500563621521
189;59.88403558731079
190;91.76965355873108
191;76.15112066268921
192;74.97011423110962
193;69.94141340255737
194;93.59608292579651
195;90.82680344581604
196;45.799434185028076
197;71.27079963684082
198;68.88553500175476
199;67.10672974586487
200;63.874876499176025
201;65.24581909179688
202;70.94237208366394
203;91.80818796157837
204;80.12120127677917
205;76.52978301048279
206;76.85588598251343
207;54.69399094581604
208;55.852192640304565
209;67.26924180984497
210;69.38403248786926
211;65.11245369911194
212;74.82262253761292
213;88.42442035675049
214;48.51091206073761
215;51.04702711105347
216;85.3206992149353
217;68.57593655586243
218;67.52760410308838
219;79.87625002861023
220;68.32209825515747
221;50.321370363235474
222;53.57210636138916
223;53.761106729507446
