id;prediction
0;0.09490448865108192
1;51.13610625267029
2;46.858298778533936
3;53.03768515586853
4;49.506962299346924
5;49.641844630241394
6;47.84408509731293
7;49.44928288459778
8;53.77873182296753
9;51.00640058517456
10;49.525830149650574
11;44.787272810935974
12;47.85637557506561
13;51.27982497215271
14;48.97094964981079
15;51.98599100112915
16;46.36887609958649
17;52.416032552719116
18;47.763413190841675
19;49.0793377161026
20;51.359617710113525
21;49.47295784950256
22;51.150041818618774
23;49.858471751213074
24;47.50825762748718
25;46.98614776134491
26;47.079163789749146
27;50.22279620170593
28;52.383917570114136
29;49.25161600112915
30;51.02072358131409
31;47.78575003147125
32;49.782559275627136
33;50.52615404129028
34;52.602601051330566
35;48.13867509365082
36;46.89771234989166
37;49.8202383518219
38;57.10771083831787
39;48.445066809654236
40;46.238699555397034
41;51.720452308654785
42;50.953471660614014
43;51.26253962516785
44;52.52745747566223
45;52.93559432029724
46;52.29331851005554
47;46.2383508682251
48;50.700944662094116
49;50.83798170089722
50;52.18825340270996
51;73.26709628105164
52;49.679288268089294
53;49.55820441246033
54;77.71211862564087
55;49.03784394264221
56;88.36027979850769
57;86.41961812973022
58;88.66420984268188
59;78.1802237033844
60;97.58780598640442
61;78.99075150489807
62;83.01913738250732
63;73.80151152610779
64;83.460932970047
65;78.77088785171509
66;86.24807000160217
67;83.11135172843933
68;75.74161291122437
69;79.55902218818665
70;79.73762154579163
71;78.01327705383301
72;98.3674168586731
73;67.1140730381012
74;72.70383834838867
75;76.50890946388245
76;64.42989706993103
77;79.85031008720398
78;83.28794836997986
79;95.09209394454956
80;95.24545073509216
81;86.35761737823486
82;88.03052306175232
83;84.30387377738953
84;83.20645093917847
85;87.16842532157898
86;87.85232305526733
87;88.57149481773376
88;82.14163780212402
89;82.52938985824585
90;88.32064270973206
91;83.76631736755371
92;79.78982925415039
93;84.40357446670532
94;91.45188331604004
95;63.87431025505066
96;69.30328607559204
97;62.26193904876709
98;80.36696910858154
99;92.23139882087708
100;77.13485360145569
101;86.13713383674622
102;72.557932138443
103;74.75821375846863
104;80.74460029602051
105;79.0127694606781
106;67.19698309898376
107;91.32202863693237
108;87.21716403961182
109;94.09176111221313
110;84.2136800289154
111;82.73983597755432
112;73.75535368919373
113;89.71261978149414
114;93.03473234176636
115;95.24608850479126
116;74.73762035369873
117;85.85042357444763
118;90.61570763587952
119;78.43297719955444
120;89.573734998703
121;88.52840065956116
122;83.54917764663696
123;73.76556396484375
124;81.52547478675842
125;78.77306342124939
126;93.55002045631409
127;74.36495423316956
128;79.6335518360138
129;79.10879254341125
130;87.55283951759338
131;79.00470495223999
132;79.12580966949463
133;93.24755668640137
134;82.95148015022278
135;49.69162940979004
136;76.82027220726013
137;81.5074622631073
138;81.3141942024231
139;70.95651626586914
140;70.72682976722717
141;88.15913796424866
142;67.82578825950623
143;79.34752702713013
144;80.27287125587463
145;96.69198393821716
146;85.10820865631104
147;64.85047936439514
148;79.93640899658203
149;79.65689897537231
150;71.27496004104614
151;85.2817952632904
152;80.53509593009949
153;96.78217768669128
154;80.04956245422363
155;79.6884834766388
156;70.70098519325256
157;73.85172843933105
158;73.15001487731934
159;94.33205127716064
160;73.48964214324951
161;77.30458378791809
162;77.72896885871887
163;74.13251399993896
164;87.18509674072266
165;88.67459893226624
166;81.6762924194336
167;95.32293677330017
168;84.80802774429321
169;69.10696029663086
170;37.283045053482056
171;85.88585257530212
172;89.75183963775635
173;91.39344692230225
174;84.51480269432068
175;84.61326360702515
176;94.35158371925354
177;78.85957360267639
178;93.22841763496399
179;88.42043876647949
180;85.65732836723328
181;81.42706155776978
182;96.60412669181824
183;83.7591826915741
184;91.95034503936768
185;70.5630898475647
186;92.22321510314941
187;74.4316041469574
188;86.86456084251404
189;75.30952095985413
190;93.37218999862671
191;81.24103546142578
192;91.13392233848572
193;80.38470149040222
194;94.90574598312378
195;95.15697956085205
196;60.716813802719116
197;86.6548240184784
198;88.3732795715332
199;79.50641512870789
200;78.97497415542603
201;72.93345928192139
202;83.04376006126404
203;94.89392638206482
204;84.11673903465271
205;86.27036809921265
206;87.30913996696472
207;69.1205382347107
208;67.60810613632202
209;73.90324473381042
210;80.3281843662262
211;79.00458574295044
212;89.26126956939697
213;92.638099193573
214;65.59176445007324
215;74.61443543434143
216;91.16318821907043
217;81.76961541175842
218;63.991761207580566
219;82.43176937103271
220;83.15272331237793
221;60.356634855270386
222;80.53095936775208
223;72.61728048324585
224;74.03456568717957
