id;prediction
0;0.09174580918624997
1;47.71570563316345
2;50.5306601524353
3;53.17007303237915
4;49.57287013530731
5;48.96835386753082
6;48.93816411495209
7;49.17497634887695
8;51.60053372383118
9;50.5858838558197
10;51.21778845787048
11;47.53855764865875
12;47.41230010986328
13;48.65087568759918
14;47.92408645153046
15;49.6638298034668
16;49.68639016151428
17;48.108699917793274
18;50.28315186500549
19;50.09428858757019
20;53.200697898864746
21;49.150729179382324
22;49.239033460617065
23;49.11205470561981
24;48.69174361228943
25;49.29732382297516
26;49.74087178707123
27;52.59096026420593
28;50.763916969299316
29;47.734397649765015
30;49.36476647853851
31;47.75729477405548
32;52.803581953048706
33;50.11521577835083
34;52.496546506881714
35;49.115097522735596
36;51.05600953102112
37;49.54996109008789
38;53.92422080039978
39;52.197593450546265
40;48.430755734443665
41;50.29091835021973
42;53.812551498413086
43;50.22928714752197
44;51.31266713142395
45;51.46865248680115
46;52.3021399974823
47;46.19970917701721
48;50.25317072868347
49;52.68288850784302
50;51.31181478500366
51;72.05196619033813
52;49.99886155128479
53;50.66818594932556
54;81.39759302139282
55;51.078975200653076
56;79.08623814582825
57;76.24433040618896
58;90.68568348884583
59;77.16440558433533
60;98.72264266014099
61;74.34399724006653
62;79.71950769424438
63;73.14065098762512
64;81.88919425010681
65;75.72278380393982
66;85.37428975105286
67;66.2056565284729
68;79.48946952819824
69;79.35577630996704
70;72.82354235649109
71;65.6703770160675
72;98.12459945678711
73;68.75627636909485
74;72.29143977165222
75;65.8975899219513
76;56.259751319885254
77;72.3612368106842
78;80.83173036575317
79;91.9049620628357
80;96.91438674926758
81;87.01093196868896
82;78.50410342216492
83;75.88568329811096
84;76.09700560569763
85;86.01653575897217
86;85.02917885780334
87;82.494056224823
88;78.9922297000885
89;73.20889830589294
90;90.95168113708496
91;78.11389565467834
92;86.71603202819824
93;87.5257670879364
94;89.91637825965881
95;77.82297730445862
96;56.7846953868866
97;40.27343988418579
98;72.28183150291443
99;93.64710450172424
100;72.41168022155762
101;72.6243793964386
102;53.117603063583374
103;62.33178377151489
104;77.93440222740173
105;73.31649661064148
106;67.25711226463318
107;92.07102060317993
108;87.2868537902832
109;93.05337071418762
110;82.10068345069885
111;74.82096552848816
112;79.60187792778015
113;89.23472762107849
114;90.40454626083374
115;95.57780623435974
116;74.64410662651062
117;82.37724304199219
118;93.97104382514954
119;80.67545294761658
120;91.85373783111572
121;89.28563594818115
122;77.30472087860107
123;78.56208682060242
124;73.11533093452454
125;59.5434308052063
126;94.96821761131287
127;77.00037956237793
128;82.57481455802917
129;74.21139478683472
130;90.12203812599182
131;63.1098210811615
132;74.96501207351685
133;91.26417636871338
134;80.66349029541016
135;56.96560740470886
136;67.78414845466614
137;73.33629727363586
138;77.58328914642334
139;68.34715008735657
140;52.269744873046875
141;77.58381366729736
142;65.5727744102478
143;77.45779752731323
144;83.09065103530884
145;97.83905148506165
146;82.67406821250916
147;65.00223278999329
148;78.90747785568237
149;66.98105335235596
150;67.02150106430054
151;82.75333046913147
152;71.48643136024475
153;95.00545263290405
154;73.70406985282898
155;86.83908581733704
156;76.89229249954224
157;66.47887229919434
158;64.89948630332947
159;93.71712803840637
160;83.99491310119629
161;72.45740294456482
162;72.69312739372253
163;60.51284074783325
164;84.5463514328003
165;90.00352025032043
166;77.18883156776428
167;94.78491544723511
168;83.50064754486084
169;80.22953271865845
170;39.93264436721802
171;86.99696063995361
172;82.82527327537537
173;84.91042256355286
174;80.22031784057617
175;77.83176302909851
176;93.08412075042725
177;68.43782067298889
178;91.24459028244019
179;87.56028413772583
180;75.87581276893616
181;84.75074172019958
182;96.86011672019958
183;73.03695678710938
184;89.85374569892883
185;62.25877404212952
186;91.34724736213684
187;67.51922369003296
188;93.53825449943542
189;62.409788370132446
190;90.90490341186523
191;80.7317852973938
192;87.48254179954529
193;83.56320261955261
194;93.35952401161194
195;94.9633002281189
196;61.310362815856934
197;86.47404313087463
198;77.41115093231201
199;79.61124777793884
200;76.09274983406067
201;80.62354922294617
202;82.23081231117249
203;92.73061752319336
204;90.95517992973328
205;88.84797096252441
206;85.08136868476868
207;63.06031346321106
208;63.06626796722412
209;71.11979722976685
210;83.2745611667633
211;71.82832956314087
212;74.81904029846191
213;92.31398701667786
214;67.01371669769287
215;70.82643508911133
216;84.46444272994995
217;82.74070024490356
218;64.47181105613708
219;82.82785415649414
220;85.99011301994324
221;65.65379500389099
222;71.03022336959839
223;64.68290686607361
224;62.246495485305786
