id;prediction
0;0.4242965020239353
1;47.065937519073486
2;52.61334776878357
3;49.75667893886566
4;50.83707571029663
5;50.87752342224121
6;52.65638828277588
7;49.04891848564148
8;49.67876970767975
9;51.47183537483215
10;50.95676779747009
11;50.12875199317932
12;51.32721662521362
13;47.51914441585541
14;50.74554085731506
15;51.21505260467529
16;48.290565609931946
17;49.522510170936584
18;47.83389866352081
19;49.20741319656372
20;52.108579874038696
21;49.114543199539185
22;51.262545585632324
23;51.76503658294678
24;48.53583872318268
25;50.07278323173523
26;51.214152574539185
27;49.4448184967041
28;51.42192244529724
29;49.65563714504242
30;49.27038848400116
31;49.77191388607025
32;49.64735507965088
33;49.84922707080841
34;45.72189450263977
35;52.34372615814209
36;48.94430935382843
37;49.870291352272034
38;50.802433490753174
39;49.36470687389374
40;48.94532561302185
41;49.707454442977905
42;47.172096371650696
43;50.73983669281006
44;51.683396100997925
45;52.017223834991455
46;50.28467774391174
47;50.71525573730469
48;50.96750259399414
49;51.681649684906006
