id;prediction
0;0.42128264904022217
1;47.07666635513306
2;52.6685357093811
3;49.889546632766724
4;50.929468870162964
5;50.988584756851196
6;52.806466817855835
7;48.99650812149048
8;49.86584484577179
9;51.20757818222046
10;51.15777254104614
11;50.332266092300415
12;51.4642059803009
13;47.50851392745972
14;50.41478872299194
15;51.22682452201843
16;48.34018051624298
17;49.54394996166229
18;47.86261022090912
19;49.3180513381958
20;51.92602872848511
21;48.90284836292267
22;51.307570934295654
23;51.92849040031433
24;48.376986384391785
25;50.01840591430664
26;51.358211040496826
27;49.667757749557495
28;51.3333797454834
29;49.74008798599243
30;49.13221895694733
31;49.54002797603607
32;49.67639744281769
33;50.207531452178955
34;45.8724170923233
35;52.66037583351135
36;49.091508984565735
37;49.948543310165405
38;50.9393572807312
39;49.33805465698242
40;48.77266585826874
41;49.75422918796539
42;47.11863994598389
43;50.691741704940796
44;51.41719579696655
45;52.168768644332886
46;49.999696016311646
47;50.69222450256348
48;50.85381269454956
49;51.507002115249634
