id;prediction
0;0.4256805405020714
1;47.32320010662079
2;52.44414806365967
3;49.721986055374146
4;50.86055397987366
5;51.32925510406494
6;52.67587900161743
7;49.03874099254608
8;49.772000312805176
9;51.5014111995697
10;51.05593800544739
11;50.216877460479736
12;51.23087167739868
13;47.70759642124176
14;50.391364097595215
15;51.24439001083374
16;48.294422030448914
17;49.738046526908875
18;47.69073724746704
19;49.22335147857666
20;51.68258547782898
21;48.83873760700226
22;51.23499631881714
23;51.941776275634766
24;48.17909002304077
25;50.18019676208496
26;51.52906775474548
27;49.96071457862854
28;51.29140019416809
29;49.739545583724976
30;49.194732308387756
31;49.74541962146759
32;49.641481041908264
33;50.33546686172485
34;45.80449163913727
35;52.427273988723755
36;49.04954433441162
37;50.20738244056702
38;51.0057806968689
39;49.343788623809814
40;48.85825216770172
41;49.63635206222534
42;47.06917405128479
43;50.746166706085205
44;51.61595940589905
45;51.853978633880615
46;50.043827295303345
47;50.605034828186035
48;51.19888186454773
49;51.35703086853027
