id;prediction
0;0.4224515054374933
1;46.68225049972534
2;52.89950370788574
3;49.91658627986908
4;50.88323950767517
5;51.13340616226196
6;52.52215266227722
7;48.837122321128845
8;49.90835189819336
9;51.417577266693115
10;51.08765363693237
11;50.460195541381836
12;51.39850974082947
13;47.750166058540344
14;50.63018202781677
15;50.92412233352661
16;48.08986783027649
17;49.46347773075104
18;47.56804704666138
19;49.368053674697876
20;52.15628147125244
21;49.14266765117645
22;51.06038451194763
23;52.26929187774658
24;48.07397127151489
25;50.174885988235474
26;51.64068937301636
27;49.82380568981171
28;51.32441520690918
29;49.47916269302368
30;49.082764983177185
31;49.430155754089355
32;49.83213543891907
33;50.20902156829834
34;45.71530222892761
35;52.444988489151
36;48.73077869415283
37;50.16989707946777
38;50.73142051696777
39;49.373239278793335
40;48.83003234863281
41;50.01811981201172
42;47.32096195220947
43;50.650644302368164
44;51.53462290763855
45;51.87033414840698
46;50.20531415939331
47;50.838035345077515
48;50.87547302246094
49;51.48916244506836
